input_product_code,input_type,input_product_sys_id,dipakai_oleh_n_parent,perilaku,cost_hulu_tersedia,status_cost_hulu
CSTPOY2606001092,POY,1179,4,GAGAL - selalu unit_cost=1,3.017891,CALCULATED
CSTPOY2606000343,POY,430,4,GAGAL - selalu unit_cost=1,3.019485,CALCULATED
CSTPOY2606002112,POY,2199,4,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606000502,POY,589,4,GAGAL - selalu unit_cost=1,3.025964,CALCULATED
CSTPOY2606002535,POY,2622,4,GAGAL - selalu unit_cost=1,2.993332,CALCULATED
CSTPOY2606002188,POY,2275,4,GAGAL - selalu unit_cost=1,3.108664,CALCULATED
CSTPOY2606000545,POY,632,4,GAGAL - selalu unit_cost=1,3.027360,CALCULATED
CSTPOY2606000377,POY,464,4,GAGAL - selalu unit_cost=1,1.337131,CALCULATED
CSTPOY2606003052,POY,3139,4,GAGAL - selalu unit_cost=1,1.353078,CALCULATED
CSTPOY2606003053,POY,3140,4,GAGAL - selalu unit_cost=1,1.311247,CALCULATED
CSTPOY2606001661,POY,1748,4,GAGAL - selalu unit_cost=1,2.907225,CALCULATED
CSTPOY2606003055,POY,3142,4,GAGAL - selalu unit_cost=1,3.020321,CALCULATED
CSTPOY2606003057,POY,3144,4,GAGAL - selalu unit_cost=1,3.015498,CALCULATED
CSTPTY2606002355,PTY,10242,4,GAGAL - selalu unit_cost=1,1.345674,CALCULATED
CSTPTY2606005966,PTY,34031,4,GAGAL - selalu unit_cost=1,1.330274,CALCULATED
CSTPOY2606000112,POY,199,4,GAGAL - selalu unit_cost=1,3.030852,CALCULATED
CSTPTY2606004510,PTY,32854,4,GAGAL - selalu unit_cost=1,1.301411,CALCULATED
CSTPTY2606001811,PTY,9698,4,GAGAL - selalu unit_cost=1,2.967596,CALCULATED
CSTPTY2606004446,PTY,32790,4,GAGAL - selalu unit_cost=1,1.540005,CALCULATED
CSTPOY2606002943,POY,3030,4,GAGAL - selalu unit_cost=1,3.012577,CALCULATED
CSTPOY2606000597,POY,684,4,GAGAL - selalu unit_cost=1,3.023671,CALCULATED
CSTPOY2606002551,POY,2638,4,GAGAL - selalu unit_cost=1,3.033483,CALCULATED
CSTPOY2606002552,POY,2639,4,GAGAL - selalu unit_cost=1,3.045377,CALCULATED
CSTPOY2606001691,POY,1778,4,GAGAL - selalu unit_cost=1,2.920012,CALCULATED
CSTPOY2606000454,POY,541,4,GAGAL - selalu unit_cost=1,3.026762,CALCULATED
CSTPOY2606000680,POY,767,4,GAGAL - selalu unit_cost=1,3.027261,CALCULATED
CSTPOY2606002206,POY,2293,4,GAGAL - selalu unit_cost=1,3.097371,CALCULATED
CSTPOY2606003543,POY,3630,4,GAGAL - selalu unit_cost=1,2.921159,CALCULATED
CSTPOY2606001927,POY,2014,4,GAGAL - selalu unit_cost=1,2.994253,CALCULATED
CSTPOY2606000734,POY,821,4,GAGAL - selalu unit_cost=1,3.023372,CALCULATED
CSTPOY2606002929,POY,3016,4,GAGAL - selalu unit_cost=1,3.000874,CALCULATED
CSTPOY2606003082,POY,3169,4,GAGAL - selalu unit_cost=1,3.117047,CALCULATED
CSTPOY2606003496,POY,3583,4,GAGAL - selalu unit_cost=1,1.279544,CALCULATED
CSTPTY2606002659,PTY,28211,4,GAGAL - selalu unit_cost=1,1.140412,CALCULATED
CSTPTY2606002660,PTY,28212,4,GAGAL - selalu unit_cost=1,1.140412,CALCULATED
CSTPOY2606001930,POY,2017,4,GAGAL - selalu unit_cost=1,2.989627,CALCULATED
CSTPOY2606000728,POY,815,4,GAGAL - selalu unit_cost=1,3.028458,CALCULATED
CSTPOY2606001551,POY,1638,4,GAGAL - selalu unit_cost=1,1.396475,CALCULATED
CSTPTY2606002665,PTY,28217,4,GAGAL - selalu unit_cost=1,1.140412,CALCULATED
CSTPOY2606000573,POY,660,4,GAGAL - selalu unit_cost=1,3.033148,CALCULATED
CSTPOY2606000520,POY,607,4,GAGAL - selalu unit_cost=1,3.017592,CALCULATED
CSTPOY2606000549,POY,636,4,GAGAL - selalu unit_cost=1,3.027759,CALCULATED
CSTPOY2606000598,POY,685,4,GAGAL - selalu unit_cost=1,3.032748,CALCULATED
CSTPTY2606002676,PTY,28228,4,GAGAL - selalu unit_cost=1,1.082560,CALCULATED
CSTPOY2606002949,POY,3036,4,GAGAL - selalu unit_cost=1,3.016996,CALCULATED
CSTPOY2606003096,POY,3183,4,GAGAL - selalu unit_cost=1,3.130358,CALCULATED
CSTPTY2606002690,PTY,28242,4,GAGAL - selalu unit_cost=1,1.139569,CALCULATED
CSTPOY2606002569,POY,2656,4,GAGAL - selalu unit_cost=1,3.052281,CALCULATED
CSTPTY2606000979,PTY,8866,4,GAGAL - selalu unit_cost=1,1.267651,CALCULATED
CSTPOY2606000392,POY,479,4,GAGAL - selalu unit_cost=1,3.028857,CALCULATED
CSTPOY2606000566,POY,653,4,GAGAL - selalu unit_cost=1,3.026163,CALCULATED
CSTPTY2606004950,PTY,33446,4,GAGAL - selalu unit_cost=1,1.319599,CALCULATED
CSTPOY2606000404,POY,491,4,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606001570,POY,1657,4,GAGAL - selalu unit_cost=1,1.354345,CALCULATED
CSTPOY2606003293,POY,3380,3,GAGAL - selalu unit_cost=1,2.929656,CALCULATED
CSTPOY2606002919,POY,3006,3,GAGAL - selalu unit_cost=1,3.012063,CALCULATED
CSTPOY2606002920,POY,3007,3,GAGAL - selalu unit_cost=1,3.018332,CALCULATED
CSTPOY2606000828,POY,915,3,GAGAL - selalu unit_cost=1,3.028657,CALCULATED
CSTPOY2606000627,POY,714,3,GAGAL - selalu unit_cost=1,3.008732,CALCULATED
CSTPOY2606002924,POY,3011,3,GAGAL - selalu unit_cost=1,3.024400,CALCULATED
CSTPOY2606002926,POY,3013,3,GAGAL - selalu unit_cost=1,2.996772,CALCULATED
CSTPOY2606002928,POY,3015,3,GAGAL - selalu unit_cost=1,3.014632,CALCULATED
CSTPOY2606002931,POY,3018,3,GAGAL - selalu unit_cost=1,3.020286,CALCULATED
CSTPOY2606000628,POY,715,3,GAGAL - selalu unit_cost=1,3.021677,CALCULATED
CSTPOY2606001477,POY,1564,3,GAGAL - selalu unit_cost=1,2.946568,CALCULATED
CSTPOY2606001478,POY,1565,3,GAGAL - selalu unit_cost=1,1.364651,CALCULATED
CSTPOY2606002936,POY,3023,3,GAGAL - selalu unit_cost=1,3.010317,CALCULATED
CSTPOY2606000421,POY,508,3,GAGAL - selalu unit_cost=1,3.026862,CALCULATED
CSTPOY2606002941,POY,3028,3,GAGAL - selalu unit_cost=1,3.018641,CALCULATED
CSTPOY2606002942,POY,3029,3,GAGAL - selalu unit_cost=1,3.022960,CALCULATED
CSTPOY2606003956,POY,27455,3,GAGAL - selalu unit_cost=1,3.059616,CALCULATED
CSTPOY2606000111,POY,198,3,GAGAL - selalu unit_cost=1,3.032249,CALCULATED
CSTPOY2606000564,POY,651,3,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606002952,POY,3039,3,GAGAL - selalu unit_cost=1,3.004362,CALCULATED
CSTPOY2606002953,POY,3040,3,GAGAL - selalu unit_cost=1,3.014632,CALCULATED
CSTPOY2606000536,POY,623,3,GAGAL - selalu unit_cost=1,3.029655,CALCULATED
CSTPOY2606000487,POY,574,3,GAGAL - selalu unit_cost=1,3.026762,CALCULATED
CSTPOY2606002960,POY,3047,3,GAGAL - selalu unit_cost=1,3.009496,CALCULATED
CSTTCY2606000117,TCY,34870,3,GAGAL - selalu unit_cost=1,1.254120,CALCULATED
CSTPOY2606003453,POY,3540,3,GAGAL - selalu unit_cost=1,1.254017,CALCULATED
CSTPOY2606001707,POY,1794,3,GAGAL - selalu unit_cost=1,2.919512,CALCULATED
CSTPOY2606002967,POY,3054,3,GAGAL - selalu unit_cost=1,3.018949,CALCULATED
CSTPOY2606000130,POY,217,3,GAGAL - selalu unit_cost=1,3.017691,CALCULATED
CSTPOY2606003459,POY,3546,3,GAGAL - selalu unit_cost=1,1.372543,CALCULATED
CSTPTY2606000964,PTY,8851,3,GAGAL - selalu unit_cost=1,1.306279,CALCULATED
CSTTTY2606000400,TTY,35967,3,GAGAL - selalu unit_cost=1,1.366430,CALCULATED
CSTPOY2606000736,POY,823,3,GAGAL - selalu unit_cost=1,3.009030,CALCULATED
CSTPTY2606000977,PTY,8864,3,GAGAL - selalu unit_cost=1,1.285852,CALCULATED
CSTPOY2606002976,POY,3063,3,GAGAL - selalu unit_cost=1,3.008366,CALCULATED
CSTPOY2606000097,POY,184,3,GAGAL - selalu unit_cost=1,3.021677,CALCULATED
CSTPOY2606003632,POY,3719,3,GAGAL - selalu unit_cost=1,2.921136,CALCULATED
CSTPOY2606000639,POY,726,3,GAGAL - selalu unit_cost=1,3.004057,CALCULATED
CSTPOY2606003633,POY,3720,3,GAGAL - selalu unit_cost=1,2.921136,CALCULATED
CSTPOY2606000428,POY,515,3,GAGAL - selalu unit_cost=1,3.020680,CALCULATED
CSTPTY2606006378,PTY,34443,3,GAGAL - selalu unit_cost=1,1.838015,CALCULATED
CSTPTY2606006361,PTY,34426,3,GAGAL - selalu unit_cost=1,1.330620,CALCULATED
CSTPOY2606003634,POY,3721,3,GAGAL - selalu unit_cost=1,2.920136,CALCULATED
CSTPOY2606003387,POY,3474,3,GAGAL - selalu unit_cost=1,3.027325,CALCULATED
CSTPOY2606001709,POY,1796,3,GAGAL - selalu unit_cost=1,2.916314,CALCULATED
CSTPOY2606001740,POY,1827,3,GAGAL - selalu unit_cost=1,2.898845,CALCULATED
CSTPTY2606006247,PTY,34312,3,GAGAL - selalu unit_cost=1,1.570796,CALCULATED
CSTPOY2606001635,POY,1722,3,GAGAL - selalu unit_cost=1,2.921212,CALCULATED
CSTPOY2606000114,POY,201,3,GAGAL - selalu unit_cost=1,3.012215,CALCULATED
CSTPTY2606006111,PTY,34176,3,GAGAL - selalu unit_cost=1,1.291136,CALCULATED
CSTPTY2606006026,PTY,34091,3,GAGAL - selalu unit_cost=1,1.298996,CALCULATED
CSTPOY2606000569,POY,656,3,GAGAL - selalu unit_cost=1,3.016396,CALCULATED
CSTPOY2606000115,POY,202,3,GAGAL - selalu unit_cost=1,3.034146,CALCULATED
CSTPOY2606000117,POY,204,3,GAGAL - selalu unit_cost=1,3.030852,CALCULATED
CSTPOY2606001063,POY,1150,3,GAGAL - selalu unit_cost=1,3.026662,CALCULATED
CSTPOY2606001923,POY,2010,3,GAGAL - selalu unit_cost=1,2.994253,CALCULATED
CSTPOY2606000336,POY,423,3,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPOY2606001926,POY,2013,3,GAGAL - selalu unit_cost=1,2.988702,CALCULATED
CSTPOY2606001636,POY,1723,3,GAGAL - selalu unit_cost=1,2.912917,CALCULATED
CSTPTY2606005826,PTY,33891,3,GAGAL - selalu unit_cost=1,1.276955,CALCULATED
CSTPTY2606005804,PTY,33869,3,GAGAL - selalu unit_cost=1,1.232017,CALCULATED
CSTPOY2606003497,POY,3584,3,GAGAL - selalu unit_cost=1,1.418660,CALCULATED
CSTIDY2606000073,IDY,27575,3,GAGAL - selalu unit_cost=1,1.237165,CALCULATED
CSTPTY2606005691,PTY,33748,3,GAGAL - selalu unit_cost=1,2.906237,CALCULATED
CSTPOY2606001933,POY,2020,3,GAGAL - selalu unit_cost=1,2.992711,CALCULATED
CSTPTY2606005044,PTY,33540,3,GAGAL - selalu unit_cost=1,1.404261,CALCULATED
CSTPTY2606005001,PTY,33497,3,GAGAL - selalu unit_cost=1,1.353616,CALCULATED
CSTPOY2606000576,POY,663,3,GAGAL - selalu unit_cost=1,3.028258,CALCULATED
CSTPTY2606002037,PTY,9924,3,GAGAL - selalu unit_cost=1,2.853473,CALCULATED
CSTPOY2606000579,POY,666,3,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606000741,POY,828,3,GAGAL - selalu unit_cost=1,3.028158,CALCULATED
CSTPOY2606001138,POY,1225,3,GAGAL - selalu unit_cost=1,3.014007,CALCULATED
CSTPOY2606002688,POY,2775,3,GAGAL - selalu unit_cost=1,3.012701,CALCULATED
CSTPOY2606003509,POY,3596,3,GAGAL - selalu unit_cost=1,1.402538,CALCULATED
CSTPOY2606001946,POY,2033,3,GAGAL - selalu unit_cost=1,2.974224,CALCULATED
CSTPOY2606003512,POY,3599,3,GAGAL - selalu unit_cost=1,1.390212,CALCULATED
CSTPOY2606002700,POY,2787,3,GAGAL - selalu unit_cost=1,3.032752,CALCULATED
CSTPOY2606001771,POY,1858,3,GAGAL - selalu unit_cost=1,2.917113,CALCULATED
CSTPOY2606000131,POY,218,3,GAGAL - selalu unit_cost=1,3.031152,CALCULATED
CSTPOY2606000747,POY,834,3,GAGAL - selalu unit_cost=1,3.023172,CALCULATED
CSTPOY2606002500,POY,2587,3,GAGAL - selalu unit_cost=1,1.305216,CALCULATED
CSTPOY2606000495,POY,582,3,GAGAL - selalu unit_cost=1,3.030353,CALCULATED
CSTPOY2606003677,POY,3764,3,GAGAL - selalu unit_cost=1,1.474743,CALCULATED
CSTPOY2606000496,POY,583,3,GAGAL - selalu unit_cost=1,3.024668,CALCULATED
CSTPTY2606004637,PTY,32981,3,GAGAL - selalu unit_cost=1,2.881812,CALCULATED
CSTPOY2606000497,POY,584,3,GAGAL - selalu unit_cost=1,3.019485,CALCULATED
CSTPOY2606000011,POY,98,3,GAGAL - selalu unit_cost=1,1.797714,CALCULATED
CSTPOY2606002158,POY,2245,3,GAGAL - selalu unit_cost=1,3.000541,CALCULATED
CSTPOY2606002159,POY,2246,3,GAGAL - selalu unit_cost=1,2.999820,CALCULATED
CSTPOY2606001953,POY,2040,3,GAGAL - selalu unit_cost=1,2.992711,CALCULATED
CSTPOY2606001954,POY,2041,3,GAGAL - selalu unit_cost=1,2.991682,CALCULATED
CSTPOY2606002515,POY,2602,3,GAGAL - selalu unit_cost=1,1.630737,CALCULATED
CSTPOY2606000394,POY,481,3,GAGAL - selalu unit_cost=1,3.020979,CALCULATED
CSTPOY2606003015,POY,3102,3,GAGAL - selalu unit_cost=1,3.008058,CALCULATED
CSTPOY2606003016,POY,3103,3,GAGAL - selalu unit_cost=1,3.000258,CALCULATED
CSTPOY2606003021,POY,3108,3,GAGAL - selalu unit_cost=1,3.005389,CALCULATED
CSTPOY2606000660,POY,747,3,GAGAL - selalu unit_cost=1,3.021777,CALCULATED
CSTPOY2606001323,POY,1410,3,GAGAL - selalu unit_cost=1,3.020979,CALCULATED
CSTPOY2606002731,POY,2818,3,GAGAL - selalu unit_cost=1,3.037894,CALCULATED
CSTPOY2606003032,POY,3119,3,GAGAL - selalu unit_cost=1,3.000156,CALCULATED
CSTPOY2606003035,POY,3122,3,GAGAL - selalu unit_cost=1,2.993081,CALCULATED
CSTPOY2606001541,POY,1628,3,GAGAL - selalu unit_cost=1,3.012856,CALCULATED
CSTPOY2606002530,POY,2617,3,GAGAL - selalu unit_cost=1,1.406185,CALCULATED
CSTPOY2606001093,POY,1180,3,GAGAL - selalu unit_cost=1,3.000280,CALCULATED
CSTPOY2606000501,POY,588,3,GAGAL - selalu unit_cost=1,3.020680,CALCULATED
CSTPOY2606002538,POY,2625,3,GAGAL - selalu unit_cost=1,3.055886,CALCULATED
CSTPOY2606003056,POY,3143,3,GAGAL - selalu unit_cost=1,3.023196,CALCULATED
CSTPOY2606001689,POY,1776,3,GAGAL - selalu unit_cost=1,2.917213,CALCULATED
CSTPOY2606000399,POY,486,3,GAGAL - selalu unit_cost=1,3.021876,CALCULATED
CSTPOY2606000669,POY,756,3,GAGAL - selalu unit_cost=1,3.029156,CALCULATED
CSTPOY2606003536,POY,3623,3,GAGAL - selalu unit_cost=1,2.921159,CALCULATED
CSTPOY2606000670,POY,757,3,GAGAL - selalu unit_cost=1,3.023671,CALCULATED
CSTPOY2606000378,POY,465,3,GAGAL - selalu unit_cost=1,1.362270,CALCULATED
CSTPOY2606003538,POY,3625,3,GAGAL - selalu unit_cost=1,2.913905,CALCULATED
CSTPOY2606000101,POY,188,3,GAGAL - selalu unit_cost=1,3.027959,CALCULATED
CSTPOY2606000452,POY,539,3,GAGAL - selalu unit_cost=1,3.008035,CALCULATED
CSTPOY2606002198,POY,2285,3,GAGAL - selalu unit_cost=1,3.101886,CALCULATED
CSTPOY2606003539,POY,3626,3,GAGAL - selalu unit_cost=1,2.918376,CALCULATED
CSTPOY2606002201,POY,2288,3,GAGAL - selalu unit_cost=1,3.109588,CALCULATED
CSTPOY2606000679,POY,766,3,GAGAL - selalu unit_cost=1,3.032150,CALCULATED
CSTPTY2606002634,PTY,28186,3,GAGAL - selalu unit_cost=1,1.078383,CALCULATED
CSTPOY2606002204,POY,2291,3,GAGAL - selalu unit_cost=1,3.092756,CALCULATED
CSTPOY2606002208,POY,2295,3,GAGAL - selalu unit_cost=1,3.113494,CALCULATED
CSTPOY2606002209,POY,2296,3,GAGAL - selalu unit_cost=1,3.099218,CALCULATED
CSTPOY2606003080,POY,3167,3,GAGAL - selalu unit_cost=1,3.129526,CALCULATED
CSTPOY2606000875,POY,962,3,GAGAL - selalu unit_cost=1,3.022275,CALCULATED
CSTPOY2606002211,POY,2298,3,GAGAL - selalu unit_cost=1,3.104761,CALCULATED
CSTPOY2606003085,POY,3172,3,GAGAL - selalu unit_cost=1,3.128277,CALCULATED
CSTPOY2606000682,POY,769,3,GAGAL - selalu unit_cost=1,3.029056,CALCULATED
CSTPOY2606003086,POY,3173,3,GAGAL - selalu unit_cost=1,3.128277,CALCULATED
CSTPOY2606002563,POY,2650,3,GAGAL - selalu unit_cost=1,3.060394,CALCULATED
CSTPTY2606002666,PTY,28218,3,GAGAL - selalu unit_cost=1,1.078383,CALCULATED
CSTPTY2606002667,PTY,28219,3,GAGAL - selalu unit_cost=1,1.078383,CALCULATED
CSTPOY2606003545,POY,3632,3,GAGAL - selalu unit_cost=1,2.924341,CALCULATED
CSTPOY2606002385,POY,2472,3,GAGAL - selalu unit_cost=1,3.004723,CALCULATED
CSTPOY2606002218,POY,2305,3,GAGAL - selalu unit_cost=1,3.086914,CALCULATED
CSTPOY2606001664,POY,1751,3,GAGAL - selalu unit_cost=1,2.895855,CALCULATED
CSTPTY2606002697,PTY,28249,3,GAGAL - selalu unit_cost=1,1.106716,CALCULATED
CSTPTY2606004333,PTY,32677,3,GAGAL - selalu unit_cost=1,1.477889,CALCULATED
CSTPOY2606003549,POY,3636,3,GAGAL - selalu unit_cost=1,2.926828,CALCULATED
CSTPOY2606003550,POY,3637,3,GAGAL - selalu unit_cost=1,2.940972,CALCULATED
CSTPOY2606000405,POY,492,3,GAGAL - selalu unit_cost=1,3.030154,CALCULATED
CSTPTY2606004319,PTY,32663,3,GAGAL - selalu unit_cost=1,1.321879,CALCULATED
CSTPOY2606000685,POY,772,3,GAGAL - selalu unit_cost=1,3.033148,CALCULATED
CSTPTY2606004193,PTY,32537,3,GAGAL - selalu unit_cost=1,1.443568,CALCULATED
CSTPTY2606004190,PTY,32534,3,GAGAL - selalu unit_cost=1,2.932339,CALCULATED
CSTPTY2606004148,PTY,32492,3,GAGAL - selalu unit_cost=1,1.308735,CALCULATED
CSTATY2606000039,ATY,23339,3,GAGAL - selalu unit_cost=1,1.329374,CALCULATED
CSTPOY2606003738,POY,3825,3,GAGAL - selalu unit_cost=1,1.434367,CALCULATED
CSTPTY2606003932,PTY,32276,3,GAGAL - selalu unit_cost=1,2.875185,CALCULATED
CSTPOY2606000505,POY,592,3,GAGAL - selalu unit_cost=1,3.028458,CALCULATED
CSTPOY2606003553,POY,3640,3,GAGAL - selalu unit_cost=1,2.940972,CALCULATED
CSTPOY2606002008,POY,2095,3,GAGAL - selalu unit_cost=1,2.986030,CALCULATED
CSTPOY2606000458,POY,545,3,GAGAL - selalu unit_cost=1,3.032649,CALCULATED
CSTPOY2606001666,POY,1753,3,GAGAL - selalu unit_cost=1,2.902835,CALCULATED
CSTPOY2606003556,POY,3643,3,GAGAL - selalu unit_cost=1,2.940972,CALCULATED
CSTPOY2606003557,POY,3644,3,GAGAL - selalu unit_cost=1,2.938779,CALCULATED
CSTPOY2606000892,POY,979,3,GAGAL - selalu unit_cost=1,3.029156,CALCULATED
CSTATY2606000243,ATY,23440,3,GAGAL - selalu unit_cost=1,1.366837,CALCULATED
CSTPOY2606002017,POY,2104,3,GAGAL - selalu unit_cost=1,2.984489,CALCULATED
CSTPOY2606003559,POY,3646,3,GAGAL - selalu unit_cost=1,2.939975,CALCULATED
CSTPTY2606003927,PTY,32271,3,GAGAL - selalu unit_cost=1,2.875185,CALCULATED
CSTPOY2606003807,POY,23740,3,GAGAL - selalu unit_cost=1,1.747817,CALCULATED
CSTPTY2606002767,PTY,28319,3,GAGAL - selalu unit_cost=1,1.057830,CALCULATED
CSTPOY2606000382,POY,469,3,GAGAL - selalu unit_cost=1,1.338123,CALCULATED
CSTPOY2606002022,POY,2109,3,GAGAL - selalu unit_cost=1,2.982641,CALCULATED
CSTPOY2606000698,POY,785,3,GAGAL - selalu unit_cost=1,3.033647,CALCULATED
CSTPTY2606002775,PTY,28327,3,GAGAL - selalu unit_cost=1,1.078383,CALCULATED
CSTPTY2606002777,PTY,28329,3,GAGAL - selalu unit_cost=1,1.055542,CALCULATED
CSTPOY2606001007,POY,1094,3,GAGAL - selalu unit_cost=1,3.023272,CALCULATED
CSTPOY2606000509,POY,596,3,GAGAL - selalu unit_cost=1,3.024169,CALCULATED
CSTPOY2606003830,POY,27187,3,GAGAL - selalu unit_cost=1,1.245337,CALCULATED
CSTPOY2606003147,POY,3234,3,GAGAL - selalu unit_cost=1,2.991606,CALCULATED
CSTPOY2606002815,POY,2902,3,GAGAL - selalu unit_cost=1,2.996298,CALCULATED
CSTPOY2606000705,POY,792,3,GAGAL - selalu unit_cost=1,3.025166,CALCULATED
CSTPOY2606003839,POY,27196,3,GAGAL - selalu unit_cost=1,1.394809,CALCULATED
CSTPOY2606003162,POY,3249,3,GAGAL - selalu unit_cost=1,3.098497,CALCULATED
CSTPOY2606000466,POY,553,3,GAGAL - selalu unit_cost=1,3.022574,CALCULATED
CSTPOY2606000907,POY,994,3,GAGAL - selalu unit_cost=1,2.999783,CALCULATED
CSTPOY2606003163,POY,3250,3,GAGAL - selalu unit_cost=1,3.115548,CALCULATED
CSTPOY2606000467,POY,554,3,GAGAL - selalu unit_cost=1,3.004256,CALCULATED
CSTPOY2606002820,POY,2907,3,GAGAL - selalu unit_cost=1,2.997996,CALCULATED
CSTPOY2606003166,POY,3253,3,GAGAL - selalu unit_cost=1,3.123057,CALCULATED
CSTPOY2606000036,POY,123,3,GAGAL - selalu unit_cost=1,3.272469,CALCULATED
CSTPTY2606003790,PTY,32134,3,GAGAL - selalu unit_cost=1,1.628779,CALCULATED
CSTPOY2606003845,POY,27202,3,GAGAL - selalu unit_cost=1,3.947486,CALCULATED
CSTPOY2606002440,POY,2527,3,GAGAL - selalu unit_cost=1,3.003899,CALCULATED
CSTPOY2606003168,POY,3255,3,GAGAL - selalu unit_cost=1,3.107223,CALCULATED
CSTPOY2606003847,POY,27204,3,GAGAL - selalu unit_cost=1,3.015867,CALCULATED
CSTPOY2606003170,POY,3257,3,GAGAL - selalu unit_cost=1,3.115548,CALCULATED
CSTPOY2606003171,POY,3258,3,GAGAL - selalu unit_cost=1,3.113903,CALCULATED
CSTPOY2606003173,POY,3260,3,GAGAL - selalu unit_cost=1,3.108045,CALCULATED
CSTPOY2606003574,POY,3661,3,GAGAL - selalu unit_cost=1,3.282101,CALCULATED
CSTPTY2606003654,PTY,31998,3,GAGAL - selalu unit_cost=1,1.264263,CALCULATED
CSTPOY2606000471,POY,558,3,GAGAL - selalu unit_cost=1,3.004753,CALCULATED
CSTPOY2606000617,POY,704,3,GAGAL - selalu unit_cost=1,3.022973,CALCULATED
CSTPOY2606002843,POY,2930,3,GAGAL - selalu unit_cost=1,3.058583,CALCULATED
CSTPOY2606000472,POY,559,3,GAGAL - selalu unit_cost=1,3.016197,CALCULATED
CSTPOY2606001595,POY,1682,3,GAGAL - selalu unit_cost=1,2.907125,CALCULATED
CSTPTY2606003641,PTY,31985,3,GAGAL - selalu unit_cost=1,3.061859,CALCULATED
CSTPTY2606003640,PTY,31984,3,GAGAL - selalu unit_cost=1,3.061859,CALCULATED
CSTPOY2606000718,POY,805,3,GAGAL - selalu unit_cost=1,3.023671,CALCULATED
CSTPOY2606000389,POY,476,3,GAGAL - selalu unit_cost=1,1.348049,CALCULATED
CSTPOY2606001032,POY,1119,3,GAGAL - selalu unit_cost=1,3.021378,CALCULATED
CSTPOY2606001598,POY,1685,3,GAGAL - selalu unit_cost=1,2.911618,CALCULATED
CSTPOY2606001033,POY,1120,3,GAGAL - selalu unit_cost=1,3.032449,CALCULATED
CSTPOY2606003190,POY,3277,3,GAGAL - selalu unit_cost=1,3.114314,CALCULATED
CSTPOY2606003191,POY,3278,3,GAGAL - selalu unit_cost=1,3.111025,CALCULATED
CSTPOY2606001037,POY,1124,3,GAGAL - selalu unit_cost=1,3.023372,CALCULATED
CSTPTY2606003283,PTY,31567,3,GAGAL - selalu unit_cost=1,2.895469,CALCULATED
CSTPOY2606001603,POY,1690,3,GAGAL - selalu unit_cost=1,2.912417,CALCULATED
CSTPOY2606001605,POY,1692,3,GAGAL - selalu unit_cost=1,2.921012,CALCULATED
CSTPOY2606001110,POY,1197,3,GAGAL - selalu unit_cost=1,3.021577,CALCULATED
CSTPOY2606000184,POY,271,3,GAGAL - selalu unit_cost=1,3.018688,CALCULATED
CSTPOY2606001467,POY,1554,3,GAGAL - selalu unit_cost=1,3.025327,CALCULATED
CSTPOY2606000078,POY,165,3,GAGAL - selalu unit_cost=1,1.524415,CALCULATED
CSTTTY2606000328,TTY,35895,3,GAGAL - selalu unit_cost=1,1.106472,CALCULATED
CSTPOY2606003231,POY,3318,3,GAGAL - selalu unit_cost=1,1.537387,CALCULATED
CSTPOY2606003233,POY,3320,3,GAGAL - selalu unit_cost=1,1.372801,CALCULATED
CSTPOY2606002896,POY,2983,3,GAGAL - selalu unit_cost=1,3.019258,CALCULATED
CSTPOY2606001619,POY,1706,3,GAGAL - selalu unit_cost=1,2.913317,CALCULATED
CSTPTY2606003093,PTY,30839,3,GAGAL - selalu unit_cost=1,1.296050,CALCULATED
CSTPOY2606002356,POY,2443,3,GAGAL - selalu unit_cost=1,3.017477,CALCULATED
CSTPOY2606003250,POY,3337,3,GAGAL - selalu unit_cost=1,1.393925,CALCULATED
CSTPOY2606003252,POY,3339,3,GAGAL - selalu unit_cost=1,1.313305,CALCULATED
CSTPOY2606002623,POY,2710,3,GAGAL - selalu unit_cost=1,3.054384,CALCULATED
CSTPOY2606003266,POY,3353,3,GAGAL - selalu unit_cost=1,1.271643,CALCULATED
CSTPTY2606005555,PTY,28897,3,GAGAL - selalu unit_cost=1,1.404230,CALCULATED
CSTPOY2606000518,POY,605,3,GAGAL - selalu unit_cost=1,3.025864,CALCULATED
CSTPOY2606000519,POY,606,3,GAGAL - selalu unit_cost=1,3.028458,CALCULATED
CSTPOY2606001629,POY,1716,3,GAGAL - selalu unit_cost=1,2.892865,CALCULATED
CSTPOY2606002397,POY,2484,3,GAGAL - selalu unit_cost=1,2.997822,CALCULATED
CSTPOY2606002909,POY,2996,3,GAGAL - selalu unit_cost=1,3.015043,CALCULATED
CSTPOY2606000622,POY,709,3,GAGAL - selalu unit_cost=1,3.030154,CALCULATED
CSTPOY2606003289,POY,3376,3,GAGAL - selalu unit_cost=1,2.929456,CALCULATED
CSTPOY2606002912,POY,2999,3,GAGAL - selalu unit_cost=1,2.998720,CALCULATED
CSTPOY2606002913,POY,3000,3,GAGAL - selalu unit_cost=1,3.016687,CALCULATED
