fg_product_code,fg_type,fg_name,fg_product_sys_id,input_product_code,input_type,input_product_sys_id,ratio,unit_cost_dipakai_engine,unit_cost_seharusnya,status_cost_hulu,understatement_baris
CSTPTY2606003079,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30825,CSTPOY2606002274,POY,2361,1,1,3.241302,CALCULATED,2.241302
CSTPTY2606005168,PTY,PTY 75/36/RND/DSD-DSD/HIM/DH/N/2/Z,27733,CSTPOY2606002274,POY,2361,1,1,3.241302,CALCULATED,2.241302
CSTPTY2606003054,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30800,CSTPOY2606002312,POY,2399,1,1,3.240704,CALCULATED,2.240704
CSTPTY2606003075,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30821,CSTPOY2606002285,POY,2372,1,1,3.239509,CALCULATED,2.239509
CSTPTY2606004412,PTY,PTY 75/72/RND/DSD/SIM/DH/N/1/Z,32756,CSTPOY2606003438,POY,3525,1,1,3.238933,CALCULATED,2.238933
CSTPTY2606004347,PTY,PTY 75/72/RND/DSD/IM/DH/N/1/Z,32691,CSTPOY2606003438,POY,3525,1,1,3.238933,CALCULATED,2.238933
CSTPTY2606003069,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30815,CSTPOY2606002293,POY,2380,1,1,3.238514,CALCULATED,2.238514
CSTPTY2606001171,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9058,CSTPOY2606002277,POY,2364,1,1,3.237518,CALCULATED,2.237518
CSTPTY2606005838,PTY,PTY 100/36/TBL/DBR/LIM/DH/N/1/Z,33903,CSTPOY2606003209,POY,3296,1,1,3.236734,CALCULATED,2.236734
CSTTTY2606000552,TTY,TTY 2100/1728/DBR-DSD/NIM/SH/N/1/S,28726,CSTPTY2606005908,PTY,33973,1,1,3.236410,CALCULATED,2.236410
CSTPTY2606003063,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30809,CSTPOY2606002265,POY,2352,1,1,3.236025,CALCULATED,2.236025
CSTPTY2606005168,PTY,PTY 75/36/RND/DSD-DSD/HIM/DH/N/2/Z,27733,CSTPOY2606002265,POY,2352,1,1,3.236025,CALCULATED,2.236025
CSTPTY2606003396,PTY,PTY 100/36/TBL/DBR/NI/DH/N/1/Z,31740,CSTPOY2606003204,POY,3291,1,1,3.235706,CALCULATED,2.235706
CSTPTY2606003053,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30799,CSTPOY2606002314,POY,2401,1,1,3.234533,CALCULATED,2.234533
CSTPTY2606001617,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,9504,CSTPOY2606002349,POY,2436,1,1,3.234533,CALCULATED,2.234533
CSTPTY2606001173,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9060,CSTPOY2606002286,POY,2373,1,1,3.234533,CALCULATED,2.234533
CSTPTY2606003051,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30797,CSTPOY2606002316,POY,2403,1,1,3.234533,CALCULATED,2.234533
CSTPTY2606003050,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30796,CSTPOY2606002317,POY,2404,1,1,3.234533,CALCULATED,2.234533
CSTPTY2606001182,PTY,PTY 75/36/RND/DSD/SIM/DH/N/1/Z-FOOD GRADE,9069,CSTPOY2606002296,POY,2383,1,1,3.234533,CALCULATED,2.234533
CSTPTY2606001608,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,9495,CSTPOY2606002340,POY,2427,1,1,3.234533,CALCULATED,2.234533
CSTPTY2606003078,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30824,CSTPOY2606002280,POY,2367,1,1,3.233936,CALCULATED,2.233936
CSTPTY2606004237,PTY,PTY 75/36/RND/DSD/IM/RWDH/N/1/Z,32581,CSTPOY2606002261,POY,2348,1,1,3.233836,CALCULATED,2.233836
CSTPTY2606003229,PTY,PTY 75/36/RND/DSD/HIM/RWDH/N/1/Z,31513,CSTPOY2606002261,POY,2348,1,1,3.233836,CALCULATED,2.233836
CSTPTY2606005166,PTY,PTY 75/36/RND/DSD-DSD/HIM/DH/N/2/Z,27731,CSTPOY2606002261,POY,2348,1,1,3.233836,CALCULATED,2.233836
CSTPTY2606002086,PTY,PTY 75/36/RND/DSD/IM/DH/N/1/Z,9973,CSTPOY2606002261,POY,2348,1,1,3.233836,CALCULATED,2.233836
CSTPTY2606001166,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9053,CSTPOY2606002261,POY,2348,1,1,3.233836,CALCULATED,2.233836
CSTPTY2606001172,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9059,CSTPOY2606002278,POY,2365,1,1,3.233040,CALCULATED,2.233040
CSTPTY2606001604,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,9491,CSTPOY2606002335,POY,2422,1,1,3.232841,CALCULATED,2.232841
CSTPTY2606003395,PTY,PTY 100/36/TBL/DBR/NI/DH/N/1/Z,31739,CSTPOY2606003206,POY,3293,1,1,3.232109,CALCULATED,2.232109
CSTPTY2606005840,PTY,PTY 100/36/TBL/DBR/LIM/DH/N/1/Z,33905,CSTPOY2606003206,POY,3293,1,1,3.232109,CALCULATED,2.232109
CSTPTY2606003388,PTY,PTY 100/36/TBL/DBR/NI/DH/N/1/Z,31732,CSTPOY2606003205,POY,3292,1,1,3.231800,CALCULATED,2.231800
CSTPTY2606001169,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9056,CSTPOY2606002275,POY,2362,1,1,3.231747,CALCULATED,2.231747
CSTPTY2606001184,PTY,PTY 75/36/RND/DSD/SIM/DH/N/1/Z-FOOD GRADE,9071,CSTPOY2606002298,POY,2385,1,1,3.231548,CALCULATED,2.231548
CSTPTY2606003394,PTY,PTY 100/36/TBL/DBR/NI/DH/N/1/Z,31738,CSTPOY2606003207,POY,3294,1,1,3.230259,CALCULATED,2.230259
CSTPTY2606005837,PTY,PTY 100/36/TBL/DBR/LIM/DH/N/1/Z,33902,CSTPOY2606003210,POY,3297,1,1,3.229848,CALCULATED,2.229848
CSTPTY2606005166,PTY,PTY 75/36/RND/DSD-DSD/HIM/DH/N/2/Z,27731,CSTPOY2606002267,POY,2354,1,1,3.229559,CALCULATED,2.229559
CSTPTY2606003086,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30832,CSTPOY2606002267,POY,2354,1,1,3.229559,CALCULATED,2.229559
CSTPTY2606003390,PTY,PTY 100/36/TBL/DBR/NI/DH/N/1/Z,31734,CSTPOY2606003213,POY,3300,1,1,3.228924,CALCULATED,2.228924
CSTPTY2606003071,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30817,CSTPOY2606002291,POY,2378,1,1,3.228366,CALCULATED,2.228366
CSTPTY2606001165,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9052,CSTPOY2606002260,POY,2347,1,1,3.228167,CALCULATED,2.228167
CSTPTY2606003230,PTY,PTY 75/36/RND/DSD/HIM/RWDH/N/1/Z,31514,CSTPOY2606002260,POY,2347,1,1,3.228167,CALCULATED,2.228167
CSTPTY2606003091,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30837,CSTPOY2606002260,POY,2347,1,1,3.228167,CALCULATED,2.228167
CSTPTY2606004238,PTY,PTY 75/36/RND/DSD/IM/RWDH/N/1/Z,32582,CSTPOY2606002260,POY,2347,1,1,3.228167,CALCULATED,2.228167
CSTPTY2606002084,PTY,PTY 75/36/RND/DSD/IM/DH/N/1/Z,9971,CSTPOY2606002260,POY,2347,1,1,3.228167,CALCULATED,2.228167
CSTPTY2606002083,PTY,PTY 75/36/RND/DSD/IM/DH/N/1/Z,9970,CSTPOY2606002259,POY,2346,1,1,3.226974,CALCULATED,2.226974
CSTPTY2606005167,PTY,PTY 75/36/RND/DSD-DSD/HIM/DH/N/2/Z,27732,CSTPOY2606002259,POY,2346,1,1,3.226974,CALCULATED,2.226974
CSTPTY2606001167,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9054,CSTPOY2606002259,POY,2346,1,1,3.226974,CALCULATED,2.226974
CSTPTY2606005159,PTY,PTY 75/36/RND/BSD-DSD/SIM/DH/N/2/Z,27724,CSTPOY2606002259,POY,2346,1,1,3.226974,CALCULATED,2.226974
CSTPTY2606003231,PTY,PTY 75/36/RND/DSD/HIM/RWDH/N/1/Z,31515,CSTPOY2606002259,POY,2346,1,1,3.226974,CALCULATED,2.226974
CSTPTY2606004439,PTY,PTY 75/36/RND/DSD/HIM/LTDH/N/1/Z,32783,CSTPOY2606002259,POY,2346,1,1,3.226974,CALCULATED,2.226974
CSTPTY2606004239,PTY,PTY 75/36/RND/DSD/IM/RWDH/N/1/Z,32583,CSTPOY2606002259,POY,2346,1,1,3.226974,CALCULATED,2.226974
CSTPTY2606003090,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30836,CSTPOY2606002259,POY,2346,1,1,3.226974,CALCULATED,2.226974
CSTPTY2606003392,PTY,PTY 100/36/TBL/DBR/NI/DH/N/1/Z,31736,CSTPOY2606003211,POY,3298,1,1,3.226870,CALCULATED,2.226870
CSTPTY2606005169,PTY,PTY 75/36/RND/DSD-SD/SIM/DH/N/2/Z,27734,CSTPOY2606002339,POY,2426,1,1,3.226775,CALCULATED,2.226775
CSTPTY2606005167,PTY,PTY 75/36/RND/DSD-DSD/HIM/DH/N/2/Z,27732,CSTPOY2606002266,POY,2353,1,1,3.226775,CALCULATED,2.226775
CSTPTY2606005170,PTY,PTY 75/36/RND/DSD-SD/SIM/DH/N/2/Z,27735,CSTPOY2606002339,POY,2426,1,1,3.226775,CALCULATED,2.226775
CSTPTY2606003087,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30833,CSTPOY2606002266,POY,2353,1,1,3.226775,CALCULATED,2.226775
CSTATY2606000249,ATY,ATY 225/144/RND/DSD/NIM/DH/N/1/Z,23446,CSTPOY2606003619,POY,3706,1,1,3.224874,CALCULATED,2.224874
CSTPTY2606003062,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30808,CSTPOY2606002304,POY,2391,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606003057,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30803,CSTPOY2606002309,POY,2396,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606001176,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9063,CSTPOY2606002306,POY,2393,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606003056,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30802,CSTPOY2606002310,POY,2397,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606001175,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9062,CSTPOY2606002305,POY,2392,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606001174,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9061,CSTPOY2606002304,POY,2391,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606003060,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30806,CSTPOY2606002306,POY,2393,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606003061,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30807,CSTPOY2606002305,POY,2392,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606003047,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30793,CSTPOY2606002320,POY,2407,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606001179,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9066,CSTPOY2606002309,POY,2396,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606001180,PTY,PTY 75/36/RND/DSD/HIM/DH/N/1/Z,9067,CSTPOY2606002310,POY,2397,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606001609,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,9496,CSTPOY2606002341,POY,2428,1,1,3.224589,CALCULATED,2.224589
CSTPTY2606001183,PTY,PTY 75/36/RND/DSD/SIM/DH/N/1/Z-FOOD GRADE,9070,CSTPOY2606002297,POY,2384,1,1,3.222900,CALCULATED,2.222900
CSTPTY2606005163,PTY,PTY 75/72/RND/DSD-DSD/HIM/DH/N/2/Z,27728,CSTPOY2606003431,POY,3518,1,1,3.222887,CALCULATED,2.222887
CSTPTY2606003389,PTY,PTY 100/36/TBL/DBR/NI/DH/N/1/Z,31733,CSTPOY2606003214,POY,3301,1,1,3.220403,CALCULATED,2.220403
CSTPTY2606003393,PTY,PTY 100/36/TBL/DBR/NI/DH/N/1/Z,31737,CSTPOY2606003208,POY,3295,1,1,3.220300,CALCULATED,2.220300
CSTPTY2606005839,PTY,PTY 100/36/TBL/DBR/LIM/DH/N/1/Z,33904,CSTPOY2606003208,POY,3295,1,1,3.220300,CALCULATED,2.220300
CSTPTY2606003397,PTY,PTY 100/36/TBL/DBR/NI/DH/N/1/Z,31741,CSTPOY2606003203,POY,3290,1,1,3.218249,CALCULATED,2.218249
CSTPTY2606005163,PTY,PTY 75/72/RND/DSD-DSD/HIM/DH/N/2/Z,27728,CSTPOY2606003432,POY,3519,1,1,3.217923,CALCULATED,2.217923
CSTPTY2606003074,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30820,CSTPOY2606002288,POY,2375,1,1,3.216645,CALCULATED,2.216645
CSTPTY2606003048,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30794,CSTPOY2606002319,POY,2406,1,1,3.214660,CALCULATED,2.214660
CSTPTY2606003046,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30792,CSTPOY2606002321,POY,2408,1,1,3.214660,CALCULATED,2.214660
CSTPTY2606001186,PTY,PTY 75/36/RND/DSD/SIM/DH/N/1/Z-FOOD GRADE,9073,CSTPOY2606002328,POY,2415,1,1,3.214660,CALCULATED,2.214660
CSTPTY2606001185,PTY,PTY 75/36/RND/DSD/SIM/DH/N/1/Z-FOOD GRADE,9072,CSTPOY2606002327,POY,2414,1,1,3.214660,CALCULATED,2.214660
CSTPTY2606003052,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30798,CSTPOY2606002315,POY,2402,1,1,3.214660,CALCULATED,2.214660
CSTPTY2606003391,PTY,PTY 100/36/TBL/DBR/NI/DH/N/1/Z,31735,CSTPOY2606003212,POY,3299,1,1,3.213942,CALCULATED,2.213942
CSTPTY2606003064,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30810,CSTPOY2606002303,POY,2390,1,1,3.212676,CALCULATED,2.212676
CSTPTY2606003045,PTY,PTY 75/36/RND/DSD/NI/DH/N/1/Z,30791,CSTPOY2606002324,POY,2411,1,1,3.211684,CALCULATED,2.211684
CSTPTY2606001188,PTY,PTY 75/36/RND/DSD/SIM/DH/N/1/Z-FOOD GRADE,9075,CSTPOY2606002330,POY,2417,1,1,3.204746,CALCULATED,2.204746
CSTPTY2606001189,PTY,PTY 75/36/RND/DSD/SIM/DH/N/1/Z-FOOD GRADE,9076,CSTPOY2606002331,POY,2418,1,1,3.204746,CALCULATED,2.204746
CSTPTY2606005725,PTY,PTY 100/36/RND/RDSD/NIM/DH/N/1/S,33782,CSTPOY2606003766,POY,3853,1,1,3.201218,CALCULATED,2.201218
CSTPTY2606006025,PTY,PTY 75/36/RND/SD-FR/NIM/DH/N/1/Z,34090,CSTPOY2606003695,POY,3782,1,1,3.190192,CALCULATED,2.190192
CSTPTY2606005726,PTY,PTY 100/36/RND/RDSD/NIM/DH/N/1/S,33783,CSTPOY2606003765,POY,3852,1,1,3.185977,CALCULATED,2.185977
CSTPTY2606002623,PTY,PTY 163/36/RND/RSD-FR/HIM/RWDH/DP/1/Z,27718,CSTPTY2606004745,PTY,33089,1,1,3.181002,CALCULATED,2.181002
CSTPTY2606002622,PTY,PTY 163/36/RND/RSD-FR/HIM/RWDH/DP/1/Z,27717,CSTPTY2606004745,PTY,33089,1,1,3.181002,CALCULATED,2.181002
CSTPTY2606002938,PTY,PTY 100/36/RND/OSD/NI/DH/N/1/Z,28858,CSTPOY2606002456,POY,2543,1,1,3.180727,CALCULATED,2.180727
CSTPTY2606002937,PTY,PTY 100/36/RND/OSD/NI/DH/N/1/Z,28857,CSTPOY2606002457,POY,2544,1,1,3.180727,CALCULATED,2.180727
CSTPTY2606002936,PTY,PTY 100/36/RND/OSD/NI/DH/N/1/Z,28856,CSTPOY2606002458,POY,2545,1,1,3.179727,CALCULATED,2.179727
CSTPTY2606002935,PTY,PTY 100/36/RND/OSD/NI/DH/N/1/Z,28855,CSTPOY2606002459,POY,2546,1,1,3.177729,CALCULATED,2.177729
CSTTTY2606000651,TTY,TTY 300/576-180/RND/DSD/NIM/ACDH/N//Z,35222,CSTPTY2606005848,PTY,33913,1,1,3.171622,CALCULATED,2.171622
CSTTTY2606000650,TTY,TTY 300/576-180/RND/DSD/NIM/ACDH/N//Z,35221,CSTPTY2606005847,PTY,33912,1,1,3.171622,CALCULATED,2.171622
CSTTTY2606000652,TTY,TTY 300/576-180/RND/DSD/NIM/ACDH/N//Z,35223,CSTPTY2606005849,PTY,33914,1,1,3.171622,CALCULATED,2.171622
CSTTTY2606000653,TTY,TTY 300/576-180/RND/DSD/NIM/ACDH/N//Z,35224,CSTPTY2606005850,PTY,33915,1,1,3.171622,CALCULATED,2.171622
CSTTTY2606000654,TTY,TTY 300/576-180/RND/DSD/NIM/ACDH/N//Z,35225,CSTPTY2606005851,PTY,33916,1,1,3.171622,CALCULATED,2.171622
CSTTTY2606000591,TTY,TTY 300/576-180/RND/DSD/NIM/SH/N//Z,35162,CSTPTY2606005851,PTY,33916,1,1,3.171622,CALCULATED,2.171622
CSTTTY2606000587,TTY,TTY 300/576-180/RND/DSD/NIM/SH/N//Z,35158,CSTPTY2606005847,PTY,33912,1,1,3.171622,CALCULATED,2.171622
CSTTTY2606000589,TTY,TTY 300/576-180/RND/DSD/NIM/SH/N//Z,35160,CSTPTY2606005849,PTY,33914,1,1,3.171622,CALCULATED,2.171622
CSTTTY2606000588,TTY,TTY 300/576-180/RND/DSD/NIM/SH/N//Z,35159,CSTPTY2606005848,PTY,33913,1,1,3.171622,CALCULATED,2.171622
CSTTTY2606000590,TTY,TTY 300/576-180/RND/DSD/NIM/SH/N//Z,35161,CSTPTY2606005850,PTY,33915,1,1,3.171622,CALCULATED,2.171622
CSTPTY2606006027,PTY,PTY 110/48/RND/RFSD/NI/ACDH/DP/2/Z,34092,CSTPOY2606003846,POY,27203,1,1,3.169892,CALCULATED,2.169892
CSTPTY2606005981,PTY,PTY 110/48/RND/RFSD/NI/DH/N/1/Z,34046,CSTPOY2606003846,POY,27203,1,1,3.169892,CALCULATED,2.169892
CSTPTY2606003846,PTY,PTY 200/192/RND/FSD/NI/DH/N/1/Z,32190,CSTPOY2606002258,POY,2345,1,1,3.166874,CALCULATED,2.166874
CSTPTY2606002028,PTY,PTY 200/192/RND/FSD/SIM/DH/N/1/Z,9915,CSTPOY2606002258,POY,2345,1,1,3.166874,CALCULATED,2.166874
CSTPTY2606002033,PTY,PTY 200/72/RND/FSD/LIM/SH/N/2/SZ,9920,CSTPOY2606002257,POY,2344,1,1,3.163201,CALCULATED,2.163201
CSTPTY2606005900,PTY,PTY 100/96/RND/FSD/SIM/DH/N/1/Z,33965,CSTPOY2606003749,POY,3836,1,1,3.161881,CALCULATED,2.161881
CSTPTY2606001471,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9358,CSTPOY2606000057,POY,144,1,1,3.160081,CALCULATED,2.160081
CSTPTY2606005730,PTY,PTY 100/36/RND/SD-FR/HIM/DH/N/1/Z,33787,CSTPOY2606003678,POY,3765,1,1,3.159889,CALCULATED,2.159889
CSTPTY2606005775,PTY,PTY 100/96/RND/OSD/SIM/DH/N/1/Z,33832,CSTPOY2606003660,POY,3747,1,1,3.159709,CALCULATED,2.159709
CSTPTY2606001476,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9363,CSTPOY2606000062,POY,149,1,1,3.159482,CALCULATED,2.159482
CSTPTY2606006388,PTY,PTY 100/36/RND/SD-AMB/NIM/DH/N/1/Z,34453,CSTPOY2606003977,POY,27476,1,1,3.158919,CALCULATED,2.158919
CSTPTY2606001477,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9364,CSTPOY2606000063,POY,150,1,1,3.156784,CALCULATED,2.156784
CSTPTY2606006076,PTY,PTY 100/96/RND/DSD/NI/DH/N/1/Z,34141,CSTPOY2606003898,POY,27255,1,1,3.156485,CALCULATED,2.156485
CSTPTY2606001473,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9360,CSTPOY2606000059,POY,146,1,1,3.154188,CALCULATED,2.154188
CSTPTY2606005779,PTY,PTY 100/96/RND/DSD/SIM/DH/N/1/Z,33836,CSTPOY2606003889,POY,27246,1,1,3.154188,CALCULATED,2.154188
CSTPTY2606006073,PTY,PTY 100/96/RND/DSD/NI/DH/N/1/Z,34138,CSTPOY2606003895,POY,27252,1,1,3.153988,CALCULATED,2.153988
CSTPTY2606006301,PTY,PTY 100/96/RND/DSD/HIM/DH/N/1/Z,34366,CSTPOY2606003892,POY,27249,1,1,3.153888,CALCULATED,2.153888
CSTPTY2606006075,PTY,PTY 100/96/RND/DSD/NI/DH/N/1/Z,34140,CSTPOY2606003897,POY,27254,1,1,3.152790,CALCULATED,2.152790
CSTPTY2606006400,PTY,PTY 100/96/RND/OSD/HIM/DH/N/1/Z,34465,CSTPOY2606003661,POY,3748,1,1,3.151715,CALCULATED,2.151715
CSTPTY2606001479,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9366,CSTPOY2606000065,POY,152,1,1,3.150993,CALCULATED,2.150993
CSTPTY2606006312,PTY,PTY 100/36/RND/DSD/HIM/DH/N/1/Z,34377,CSTPOY2606000054,POY,141,1,1,3.150993,CALCULATED,2.150993
CSTPTY2606006107,PTY,PTY 100/36/RND/DSD/SIM/DH/N/2/Z-CW,34172,CSTPOY2606000068,POY,155,1,1,3.150993,CALCULATED,2.150993
CSTPTY2606001467,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9354,CSTPOY2606000048,POY,135,1,1,3.150993,CALCULATED,2.150993
CSTPTY2606006311,PTY,PTY 100/36/RND/DSD/HIM/DH/N/1/Z,34376,CSTPOY2606000055,POY,142,1,1,3.150993,CALCULATED,2.150993
CSTPTY2606006074,PTY,PTY 100/96/RND/DSD/NI/DH/N/1/Z,34139,CSTPOY2606003896,POY,27253,1,1,3.149995,CALCULATED,2.149995
CSTPTY2606005780,PTY,PTY 100/96/RND/DSD/SIM/DH/N/1/Z,33837,CSTPOY2606003896,POY,27253,1,1,3.149995,CALCULATED,2.149995
CSTTCY2606000410,TCY,TCY 1200/1152-230/RND/DSD/LIM/DH/N/1/S,35027,CSTPTY2606005880,PTY,33945,1,1,3.149343,CALCULATED,2.149343
CSTPTY2606005776,PTY,PTY 100/96/RND/DSD/SIM/DH/N/1/Z,33833,CSTPOY2606003886,POY,27243,1,1,3.148997,CALCULATED,2.148997
CSTPTY2606006314,PTY,PTY 100/36/RND/DSD/HIM/DH/N/1/Z,34379,CSTPOY2606000052,POY,139,1,1,3.148997,CALCULATED,2.148997
CSTPTY2606005777,PTY,PTY 100/96/RND/DSD/SIM/DH/N/1/Z,33834,CSTPOY2606003887,POY,27244,1,1,3.147999,CALCULATED,2.147999
CSTPTY2606006302,PTY,PTY 100/96/RND/DSD/HIM/DH/N/1/Z,34367,CSTPOY2606003893,POY,27250,1,1,3.147600,CALCULATED,2.147600
CSTPTY2606001472,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9359,CSTPOY2606000058,POY,145,1,1,3.146802,CALCULATED,2.146802
CSTPTY2606006174,PTY,PTY 100/36/RND/FSD/NI/DH/N/1/Z,34239,CSTPOY2606003160,POY,3247,1,1,3.146221,CALCULATED,2.146221
CSTPTY2606001475,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9362,CSTPOY2606000061,POY,148,1,1,3.143909,CALCULATED,2.143909
CSTPTY2606006300,PTY,PTY 100/96/RND/DSD/HIM/DH/N/1/Z,34365,CSTPOY2606003891,POY,27248,1,1,3.142015,CALCULATED,2.142015
CSTPTY2606005327,PTY,PTY 300/288/RND/DSD/NIM/SH/N/1/ZCOPS,28523,CSTPTY2606002548,PTY,10435,1,1,3.141561,CALCULATED,2.141561
CSTTTY2606000847,TTY,TTY 300/288-240/RND/DSD/NIM/ACDH/N/1/S,35435,CSTPTY2606002548,PTY,10435,1,1,3.141561,CALCULATED,2.141561
CSTPTY2606001465,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9352,CSTPOY2606000046,POY,133,1,1,3.141018,CALCULATED,2.141018
CSTPTY2606001463,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9350,CSTPOY2606000044,POY,131,1,1,3.141018,CALCULATED,2.141018
CSTPTY2606001466,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9353,CSTPOY2606000047,POY,134,1,1,3.141018,CALCULATED,2.141018
CSTPTY2606006108,PTY,PTY 100/36/RND/DSD/SIM/DH/N/2/Z-CW,34173,CSTPOY2606000067,POY,154,1,1,3.141018,CALCULATED,2.141018
CSTATY2606000237,ATY,ATY 370/108/RND/DSD/NIM/DH/N/1/Z(PET+PBT),23434,CSTPOY2606003764,POY,3851,1,1,3.140989,CALCULATED,2.140989
CSTATY2606000237,ATY,ATY 370/108/RND/DSD/NIM/DH/N/1/Z(PET+PBT),23434,CSTPOY2606003764,POY,3851,1,1,3.140989,CALCULATED,2.140989
CSTPTY2606001478,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9365,CSTPOY2606000064,POY,151,1,1,3.140021,CALCULATED,2.140021
CSTPTY2606006309,PTY,PTY 100/36/RND/DSD/HIM/DH/N/1/Z,34374,CSTPOY2606000066,POY,153,1,1,3.138028,CALCULATED,2.138028
CSTPTY2606004450,PTY,PTY 300/144/TBL/DBR/NI/DH/N/1/S,32794,CSTPOY2606002512,POY,2599,1,1,3.136089,CALCULATED,2.136089
CSTPTY2606003636,PTY,PTY 190/288/RND/DBR/LIM/DH/N/1/S,31980,CSTPOY2606003084,POY,3171,1,1,3.136083,CALCULATED,2.136083
CSTPTY2606006233,PTY,PTY 190/288/RND/DBR/SIM/DH/N/2/S,34298,CSTPOY2606003099,POY,3186,1,1,3.134105,CALCULATED,2.134105
CSTPTY2606003499,PTY,PTY 190/288/RND/DBR/NI/DH/N/1/S,31843,CSTPOY2606003097,POY,3184,1,1,3.133480,CALCULATED,2.133480
CSTPTY2606003646,PTY,PTY 190/288/RND/DBR/LIM/DH/N/1/S,31990,CSTPOY2606003087,POY,3174,1,1,3.133480,CALCULATED,2.133480
CSTPTY2606005782,PTY,PTY 100/96/RND/DSD/SIM/DH/N/1/Z,33839,CSTPOY2606003894,POY,27251,1,1,3.133247,CALCULATED,2.133247
CSTPTY2606001474,PTY,PTY 100/36/RND/DSD/NI/DH/N/1/Z,9361,CSTPOY2606000060,POY,147,1,1,3.132351,CALCULATED,2.132351
CSTPTY2606005778,PTY,PTY 100/96/RND/DSD/SIM/DH/N/1/Z,33835,CSTPOY2606003888,POY,27245,1,1,3.132351,CALCULATED,2.132351
CSTPTY2606006234,PTY,PTY 190/288/RND/DBR/SIM/DH/N/2/S,34299,CSTPOY2606003098,POY,3185,1,1,3.131919,CALCULATED,2.131919
CSTPTY2606004258,PTY,PTY 190/288/RND/DBR/NI/DH/N/1/Z,32602,CSTPOY2606003083,POY,3170,1,1,3.131503,CALCULATED,2.131503
